"","midptage","age","sex","location","cause","avgIR","avgCF","year"
"1413",77,"75 to 79","Male","Global","Hypertensive heart disease",0.00143509555043045,0.0560676427013008,2008
"1414",77,"75 to 79","Male","Global","Intracerebral hemorrhage",0.00623542556041658,0.764408563938251,2008
"1415",77,"75 to 79","Male","Global","Ischemic heart disease",0.0214812604982438,0.0541793052536298,2008
"1416",77,"75 to 79","Male","Global","Ischemic stroke",0.00710371251252412,0.104600742928774,2008
"1417",82,"80 to 84","Female","Global","Hypertensive heart disease",0.0027725999290946,0.0906537419752759,2008
"1418",82,"80 to 84","Female","Global","Intracerebral hemorrhage",0.00606877125496039,0.865666814345607,2008
"1419",82,"80 to 84","Female","Global","Ischemic heart disease",0.025217168604766,0.0903442421431325,2008
"1420",82,"80 to 84","Female","Global","Ischemic stroke",0.0122054369651399,0.125059374878943,2008
"1421",82,"80 to 84","Male","Global","Hypertensive heart disease",0.00262467897023918,0.0772269826719273,2008
"1422",82,"80 to 84","Male","Global","Intracerebral hemorrhage",0.00801106239543315,0.99,2008
"1423",82,"80 to 84","Male","Global","Ischemic heart disease",0.037941723495151,0.0752005000659035,2008
"1424",82,"80 to 84","Male","Global","Ischemic stroke",0.013080005349007,0.165437069426246,2008
"1425",87,"85 to 89","Female","Global","Hypertensive heart disease",0.00489330255327847,0.0981316111286731,2008
"1426",87,"85 to 89","Female","Global","Intracerebral hemorrhage",0.00886103452443694,0.99,2008
"1427",87,"85 to 89","Female","Global","Ischemic heart disease",0.0475539427942792,0.147516578703509,2008
"1428",87,"85 to 89","Female","Global","Ischemic stroke",0.0215123340987615,0.206427682330453,2008
"1429",87,"85 to 89","Male","Global","Hypertensive heart disease",0.00463642391502524,0.0957754657528168,2008
"1430",87,"85 to 89","Male","Global","Intracerebral hemorrhage",0.0117183422505067,0.99,2008
"1431",87,"85 to 89","Male","Global","Ischemic heart disease",0.0698937588970225,0.117740635486,2008
"1432",87,"85 to 89","Male","Global","Ischemic stroke",0.0219238069550227,0.282689985759878,2008
"1433",92,"90 to 94","Female","Global","Hypertensive heart disease",0.00861892856032362,0.126028228858319,2008
"1434",92,"90 to 94","Female","Global","Intracerebral hemorrhage",0.0103692028169949,0.99,2008
"1435",92,"90 to 94","Female","Global","Ischemic heart disease",0.0865941846353165,0.244272004091456,2008
"1436",92,"90 to 94","Female","Global","Ischemic stroke",0.0342874092968013,0.323937829674754,2008
"1437",92,"90 to 94","Male","Global","Hypertensive heart disease",0.00723586051962959,0.121260463933709,2008
"1438",92,"90 to 94","Male","Global","Intracerebral hemorrhage",0.011490376708579,0.99,2008
"1439",92,"90 to 94","Male","Global","Ischemic heart disease",0.117386958425159,0.188967094580841,2008
"1440",92,"90 to 94","Male","Global","Ischemic stroke",0.0313469418501373,0.430141288968088,2008
"1441",22,"20 to 24","Female","Global","Hypertensive heart disease",2.3755678978707e-06,0.152763994344366,2007
"1442",22,"20 to 24","Female","Global","Intracerebral hemorrhage",1.69476961638941e-05,0.0198057503112484,2007
"1443",22,"20 to 24","Female","Global","Ischemic heart disease",2.74751049064762e-05,0.0713146319148246,2007
"1444",22,"20 to 24","Female","Global","Ischemic stroke",3.482741984007e-06,0.00149896423396301,2007
"1445",22,"20 to 24","Male","Global","Hypertensive heart disease",2.00280715961529e-06,0.107244699329192,2007
"1446",22,"20 to 24","Male","Global","Intracerebral hemorrhage",2.1920806870669e-05,0.0336843527142348,2007
"1447",22,"20 to 24","Male","Global","Ischemic heart disease",3.95671026549463e-05,0.0954710376157222,2007
"1448",22,"20 to 24","Male","Global","Ischemic stroke",3.30417472326768e-06,0.00206533976155559,2007
"1449",27,"25 to 29","Female","Global","Hypertensive heart disease",4.42396431145507e-06,0.0801205456967871,2007
"1450",27,"25 to 29","Female","Global","Intracerebral hemorrhage",2.47791586501338e-05,0.0217386395402952,2007
"1451",27,"25 to 29","Female","Global","Ischemic heart disease",4.12496253253155e-05,0.03755087684449,2007
"1452",27,"25 to 29","Female","Global","Ischemic stroke",4.77519688921646e-06,0.00170293767231216,2007
"1453",27,"25 to 29","Male","Global","Hypertensive heart disease",3.8406864760795e-06,0.055326924777992,2007
"1454",27,"25 to 29","Male","Global","Intracerebral hemorrhage",3.17821486182641e-05,0.0346501331331647,2007
"1455",27,"25 to 29","Male","Global","Ischemic heart disease",7.42471651444999e-05,0.0570023027575783,2007
"1456",27,"25 to 29","Male","Global","Ischemic stroke",4.75780623407661e-06,0.00244802616910609,2007
"1457",32,"30 to 34","Female","Global","Hypertensive heart disease",8.2856709294524e-06,0.0716376952263593,2007
"1458",32,"30 to 34","Female","Global","Intracerebral hemorrhage",3.96056942378237e-05,0.0264159142216797,2007
"1459",32,"30 to 34","Female","Global","Ischemic heart disease",7.09208166285394e-05,0.0296941108321592,2007
"1460",32,"30 to 34","Female","Global","Ischemic stroke",7.51061324006197e-06,0.00217183020950451,2007
"1461",32,"30 to 34","Male","Global","Hypertensive heart disease",8.04550367747562e-06,0.0546602149688939,2007
"1462",32,"30 to 34","Male","Global","Intracerebral hemorrhage",5.87221590776553e-05,0.0451607310963036,2007
"1463",32,"30 to 34","Male","Global","Ischemic heart disease",0.000151379958095242,0.0507939166795796,2007
"1464",32,"30 to 34","Male","Global","Ischemic stroke",8.43813352662867e-06,0.00345520666195492,2007
"1465",37,"35 to 39","Female","Global","Hypertensive heart disease",1.48500718381933e-05,0.0689012227141075,2007
"1466",37,"35 to 39","Female","Global","Intracerebral hemorrhage",7.27160401247194e-05,0.0351788051353322,2007
"1467",37,"35 to 39","Female","Global","Ischemic heart disease",0.000114554947100073,0.0257569555849652,2007
"1468",37,"35 to 39","Female","Global","Ischemic stroke",1.30993673550804e-05,0.00295027677699847,2007
"1469",37,"35 to 39","Male","Global","Hypertensive heart disease",1.58428353276989e-05,0.0578080597852688,2007
"1470",37,"35 to 39","Male","Global","Intracerebral hemorrhage",0.000111583305853357,0.0562929664984782,2007
"1471",37,"35 to 39","Male","Global","Ischemic heart disease",0.000282826395309865,0.0475098135433263,2007
"1472",37,"35 to 39","Male","Global","Ischemic stroke",1.60963852679908e-05,0.00495740379017915,2007
"1473",42,"40 to 44","Female","Global","Hypertensive heart disease",2.73746793882511e-05,0.0643123553269458,2007
"1474",42,"40 to 44","Female","Global","Intracerebral hemorrhage",0.000135852534834762,0.0456257944540315,2007
"1475",42,"40 to 44","Female","Global","Ischemic heart disease",0.000203148316517016,0.0264072506510206,2007
"1476",42,"40 to 44","Female","Global","Ischemic stroke",2.48945548542487e-05,0.00416621572273248,2007
"1477",42,"40 to 44","Male","Global","Hypertensive heart disease",3.36166138578916e-05,0.0618320074008027,2007
"1478",42,"40 to 44","Male","Global","Intracerebral hemorrhage",0.000218727056463921,0.0707805630701394,2007
"1479",42,"40 to 44","Male","Global","Ischemic heart disease",0.000557319064224705,0.0489582875232536,2007
"1480",42,"40 to 44","Male","Global","Ischemic stroke",3.5201898181298e-05,0.00766837694911075,2007
"1481",47,"45 to 49","Female","Global","Hypertensive heart disease",5.25986096766976e-05,0.0488046261503269,2007
"1482",47,"45 to 49","Female","Global","Intracerebral hemorrhage",0.000268518916169122,0.0620082806156501,2007
"1483",47,"45 to 49","Female","Global","Ischemic heart disease",0.000369482427575687,0.0273621285776669,2007
"1484",47,"45 to 49","Female","Global","Ischemic stroke",5.26508068269477e-05,0.00624747843906793,2007
"1485",47,"45 to 49","Male","Global","Hypertensive heart disease",6.09325634717166e-05,0.0451197778052379,2007
"1486",47,"45 to 49","Male","Global","Intracerebral hemorrhage",0.000385508797312656,0.0782424744710146,2007
"1487",47,"45 to 49","Male","Global","Ischemic heart disease",0.000987626432124612,0.0447887313034918,2007
"1488",47,"45 to 49","Male","Global","Ischemic stroke",8.72667784556273e-05,0.0126064325762909,2007
"1489",52,"50 to 54","Female","Global","Hypertensive heart disease",9.56646699665376e-05,0.0514261615966304,2007
"1490",52,"50 to 54","Female","Global","Intracerebral hemorrhage",0.000482691639964418,0.0789396956028414,2007
"1491",52,"50 to 54","Female","Global","Ischemic heart disease",0.000633351479937175,0.0281247565674314,2007
"1492",52,"50 to 54","Female","Global","Ischemic stroke",0.000111065103578089,0.00901912278205022,2007
"1493",52,"50 to 54","Male","Global","Hypertensive heart disease",0.000112137875202091,0.0481613732314883,2007
"1494",52,"50 to 54","Male","Global","Intracerebral hemorrhage",0.000707877709473958,0.0961713869499145,2007
"1495",52,"50 to 54","Male","Global","Ischemic heart disease",0.00173342658241764,0.042975147337533,2007
"1496",52,"50 to 54","Male","Global","Ischemic stroke",0.000194205143089295,0.0179311929085009,2007
"1497",57,"55 to 59","Female","Global","Hypertensive heart disease",0.000164769295002584,0.0684469014920144,2007
"1498",57,"55 to 59","Female","Global","Intracerebral hemorrhage",0.000739883405223937,0.0900623432405617,2007
"1499",57,"55 to 59","Female","Global","Ischemic heart disease",0.00110201367538592,0.0295272136133826,2007
"1500",57,"55 to 59","Female","Global","Ischemic stroke",0.000200925486824739,0.0107262881819554,2007
"1501",57,"55 to 59","Male","Global","Hypertensive heart disease",0.000183176005850595,0.0603758380286465,2007
"1502",57,"55 to 59","Male","Global","Intracerebral hemorrhage",0.00112252009764774,0.11076117876668,2007
"1503",57,"55 to 59","Male","Global","Ischemic heart disease",0.00269663446731259,0.0379731770267442,2007
"1504",57,"55 to 59","Male","Global","Ischemic stroke",0.0003478854658755,0.0200364630527703,2007
"1505",62,"60 to 64","Female","Global","Hypertensive heart disease",0.000280203288321033,0.0739820730898427,2007
"1506",62,"60 to 64","Female","Global","Intracerebral hemorrhage",0.0011981334997839,0.119939931147655,2007
"1507",62,"60 to 64","Female","Global","Ischemic heart disease",0.00214462343847754,0.0347581431933681,2007
"1508",62,"60 to 64","Female","Global","Ischemic stroke",0.000599735542620497,0.0204819674154156,2007
"1509",62,"60 to 64","Male","Global","Hypertensive heart disease",0.000314904295133651,0.0639932233871824,2007
"1510",62,"60 to 64","Male","Global","Intracerebral hemorrhage",0.00176634600066013,0.138329328529807,2007
"1511",62,"60 to 64","Male","Global","Ischemic heart disease",0.00467677195996588,0.0392971518643309,2007
"1512",62,"60 to 64","Male","Global","Ischemic stroke",0.00101658582528317,0.0367384141888086,2007
"1513",67,"65 to 69","Female","Global","Hypertensive heart disease",0.000497344234941583,0.0547514220110837,2007
"1514",67,"65 to 69","Female","Global","Intracerebral hemorrhage",0.00203837801716674,0.200512467258467,2007
"1515",67,"65 to 69","Female","Global","Ischemic heart disease",0.00383263134390955,0.0367767344599175,2007
"1516",67,"65 to 69","Female","Global","Ischemic stroke",0.00120886786356385,0.0274097142615524,2007
"1517",67,"65 to 69","Male","Global","Hypertensive heart disease",0.000508423786809314,0.0437818313965462,2007
"1518",67,"65 to 69","Male","Global","Intracerebral hemorrhage",0.0028675908193539,0.219347049784336,2007
"1519",67,"65 to 69","Male","Global","Ischemic heart disease",0.0074935927326904,0.0379504489249579,2007
"1520",67,"65 to 69","Male","Global","Ischemic stroke",0.00190223992734409,0.0472457247177112,2007
"1521",72,"70 to 74","Female","Global","Hypertensive heart disease",0.000910763293697938,0.0585336694449845,2007
"1522",72,"70 to 74","Female","Global","Intracerebral hemorrhage",0.00292716446359049,0.322091263979143,2007
"1523",72,"70 to 74","Female","Global","Ischemic heart disease",0.00740578183352818,0.0470223890722099,2007
"1524",72,"70 to 74","Female","Global","Ischemic stroke",0.00324264452697885,0.0514633220149639,2007
"1525",72,"70 to 74","Male","Global","Hypertensive heart disease",0.000902894288120465,0.0463409953310266,2007
"1526",72,"70 to 74","Male","Global","Intracerebral hemorrhage",0.00418307943866317,0.374042431434922,2007
"1527",72,"70 to 74","Male","Global","Ischemic heart disease",0.0129723617257826,0.0448865418053545,2007
"1528",72,"70 to 74","Male","Global","Ischemic stroke",0.00417436636873636,0.0768426584570614,2007
"1529",77,"75 to 79","Female","Global","Hypertensive heart disease",0.0015337704851042,0.0717507845610031,2007
"1530",77,"75 to 79","Female","Global","Intracerebral hemorrhage",0.00453431952176651,0.588979758968672,2007
"1531",77,"75 to 79","Female","Global","Ischemic heart disease",0.0137996946867172,0.0618036958624569,2007
"1532",77,"75 to 79","Female","Global","Ischemic stroke",0.00624951998711716,0.07674325049383,2007
"1533",77,"75 to 79","Male","Global","Hypertensive heart disease",0.00149352971723464,0.057095482143167,2007
"1534",77,"75 to 79","Male","Global","Intracerebral hemorrhage",0.0062675080319437,0.746248247562603,2007
"1535",77,"75 to 79","Male","Global","Ischemic heart disease",0.0215194890365986,0.0540722392908284,2007
"1536",77,"75 to 79","Male","Global","Ischemic stroke",0.00708578340117168,0.103776584881286,2007
"1537",82,"80 to 84","Female","Global","Hypertensive heart disease",0.00284618736705556,0.0925425782084692,2007
"1538",82,"80 to 84","Female","Global","Intracerebral hemorrhage",0.00616294661334088,0.847055669381173,2007
"1539",82,"80 to 84","Female","Global","Ischemic heart disease",0.0251862743537121,0.0895662844643775,2007
"1540",82,"80 to 84","Female","Global","Ischemic stroke",0.012271889518333,0.124997382481229,2007
"1541",82,"80 to 84","Male","Global","Hypertensive heart disease",0.00272269947001563,0.0786062784256665,2007
"1542",82,"80 to 84","Male","Global","Intracerebral hemorrhage",0.00811342523463194,0.99,2007
"1543",82,"80 to 84","Male","Global","Ischemic heart disease",0.0382319716254267,0.0750575461594227,2007
"1544",82,"80 to 84","Male","Global","Ischemic stroke",0.0131897452443141,0.166620082929328,2007
"1545",87,"85 to 89","Female","Global","Hypertensive heart disease",0.0050086954085153,0.100165749879849,2007
"1546",87,"85 to 89","Female","Global","Intracerebral hemorrhage",0.00891331097248353,0.99,2007
"1547",87,"85 to 89","Female","Global","Ischemic heart disease",0.0492839097443349,0.150078321399604,2007
"1548",87,"85 to 89","Female","Global","Ischemic stroke",0.0223919257289979,0.215969119904241,2007
"1549",87,"85 to 89","Male","Global","Hypertensive heart disease",0.00474609222198017,0.0970138885301926,2007
"1550",87,"85 to 89","Male","Global","Intracerebral hemorrhage",0.0116960519562951,0.99,2007
"1551",87,"85 to 89","Male","Global","Ischemic heart disease",0.0714949490977703,0.11907383781596,2007
"1552",87,"85 to 89","Male","Global","Ischemic stroke",0.0224553235164512,0.291849893020497,2007
"1553",92,"90 to 94","Female","Global","Hypertensive heart disease",0.00863157382893871,0.124816249713598,2007
"1554",92,"90 to 94","Female","Global","Intracerebral hemorrhage",0.0105117509183775,0.99,2007
"1555",92,"90 to 94","Female","Global","Ischemic heart disease",0.0886945680043346,0.245970719475371,2007
"1556",92,"90 to 94","Female","Global","Ischemic stroke",0.0351419525244029,0.332243055426406,2007
"1557",92,"90 to 94","Male","Global","Hypertensive heart disease",0.00725161591733216,0.120839397177864,2007
"1558",92,"90 to 94","Male","Global","Intracerebral hemorrhage",0.0115819391020723,0.99,2007
"1559",92,"90 to 94","Male","Global","Ischemic heart disease",0.119583480954975,0.189158437600369,2007
"1560",92,"90 to 94","Male","Global","Ischemic stroke",0.0318275690769058,0.444510606090767,2007
"1561",22,"20 to 24","Female","Global","Hypertensive heart disease",2.49537578972817e-06,0.163113966828891,2006
"1562",22,"20 to 24","Female","Global","Intracerebral hemorrhage",1.76657702482409e-05,0.0204085199430615,2006
